504,12.0
2456.5251,-3675.9429,15.9655,90.0696
2426.8171,-3675.6655,15.9571,359.5348
2412.7646,-3675.9336,15.9661,360.0000
2393.3391,-3675.6387,15.9661,360.0000
2360.1826,-3675.5049,15.9661,360.0000
2328.9265,-3676.3440,15.9571,269.3852
2330.3882,-3642.9221,15.9660,270.0000
2330.1370,-3624.3474,15.9660,270.0000
2329.9409,-3604.9358,15.9660,270.0000
2330.1523,-3571.1594,15.9579,270.0000
2359.8918,-3571.6494,15.9669,180.0000
2373.7915,-3572.1187,15.9660,180.0000
2393.4561,-3572.2788,15.9625,180.0000
2411.8608,-3572.2263,15.9660,180.0000
2426.5808,-3572.4624,15.9660,180.0000
2457.0530,-3572.3015,15.9660,180.0000
2456.6145,-3604.5139,15.9661,90.0000
2456.3408,-3623.6667,15.9661,90.0000
2456.2002,-3642.7151,15.9661,90.0000
